game_id,possession_id,video_file,context,t_s,frame_path
5,5_P0006,IMG_2652.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0006-qnan-nnan-nan_tm.jpg
5,5_P0006,IMG_2652.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0006-qnan-nnan-nan_t0.jpg
5,5_P0006,IMG_2652.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0006-qnan-nnan-nan_tp.jpg
5,5_P0007,IMG_2654.MOV,tm,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0007-qnan-nnan-nan_tm.jpg
5,5_P0007,IMG_2654.MOV,t0,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0007-qnan-nnan-nan_t0.jpg
5,5_P0007,IMG_2654.MOV,tp,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0007-qnan-nnan-nan_tp.jpg
5,5_P0008,IMG_2655.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0008-qnan-nnan-nan_tm.jpg
5,5_P0008,IMG_2655.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0008-qnan-nnan-nan_t0.jpg
5,5_P0008,IMG_2655.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0008-qnan-nnan-nan_tp.jpg
5,5_P0009,IMG_2655.MOV,tm,55.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0009-qnan-nnan-nan_tm.jpg
5,5_P0009,IMG_2655.MOV,t0,57.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0009-qnan-nnan-nan_t0.jpg
5,5_P0009,IMG_2655.MOV,tp,59.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0009-qnan-nnan-nan_tp.jpg
5,5_P0010,IMG_2658.MOV,tm,43.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0010-qnan-n15-standard_tm.jpg
5,5_P0010,IMG_2658.MOV,t0,45.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0010-qnan-n15-standard_t0.jpg
5,5_P0010,IMG_2658.MOV,tp,47.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0010-qnan-n15-standard_tp.jpg
5,5_P0011,IMG_2659.MOV,tm,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0011-qnan-nnan-nan_tm.jpg
5,5_P0011,IMG_2659.MOV,t0,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0011-qnan-nnan-nan_t0.jpg
5,5_P0011,IMG_2659.MOV,tp,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0011-qnan-nnan-nan_tp.jpg
5,5_P0012,IMG_2663.MOV,tm,53.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0012-qnan-n3-skip_tm.jpg
5,5_P0012,IMG_2663.MOV,t0,55.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0012-qnan-n3-skip_t0.jpg
5,5_P0012,IMG_2663.MOV,tp,57.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0012-qnan-n3-skip_tp.jpg
5,5_P0013,IMG_2666.MOV,tm,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0013-qnan-nnan-nan_tm.jpg
5,5_P0013,IMG_2666.MOV,t0,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0013-qnan-nnan-nan_t0.jpg
5,5_P0013,IMG_2666.MOV,tp,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0013-qnan-nnan-nan_tp.jpg
5,5_P0014,IMG_2667.MOV,tm,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0014-qnan-n15-skip_tm.jpg
5,5_P0014,IMG_2667.MOV,t0,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0014-qnan-n15-skip_t0.jpg
5,5_P0014,IMG_2667.MOV,tp,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0014-qnan-n15-skip_tp.jpg
5,5_P0015,IMG_2669.MOV,tm,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0015-qnan-nnan-nan_tm.jpg
5,5_P0015,IMG_2669.MOV,t0,33.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0015-qnan-nnan-nan_t0.jpg
5,5_P0015,IMG_2669.MOV,tp,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0015-qnan-nnan-nan_tp.jpg
5,5_P0016,IMG_2675.MOV,tm,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0016-qnan-n5-standard_tm.jpg
5,5_P0016,IMG_2675.MOV,t0,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0016-qnan-n5-standard_t0.jpg
5,5_P0016,IMG_2675.MOV,tp,38.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0016-qnan-n5-standard_tp.jpg
5,5_P0017,IMG_2677.MOV,tm,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0017-qnan-n15-standard_tm.jpg
5,5_P0017,IMG_2677.MOV,t0,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0017-qnan-n15-standard_t0.jpg
5,5_P0017,IMG_2677.MOV,tp,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0017-qnan-n15-standard_tp.jpg
5,5_P0018,IMG_2678.MOV,tm,40.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0018-qnan-n2-standard_tm.jpg
5,5_P0018,IMG_2678.MOV,t0,42.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0018-qnan-n2-standard_t0.jpg
5,5_P0018,IMG_2678.MOV,tp,44.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0018-qnan-n2-standard_tp.jpg
5,5_P0019,IMG_2678.MOV,tm,42.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0019-qnan-n12-tip-deflection_tm.jpg
5,5_P0019,IMG_2678.MOV,t0,44.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0019-qnan-n12-tip-deflection_t0.jpg
5,5_P0019,IMG_2678.MOV,tp,46.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0019-qnan-n12-tip-deflection_tp.jpg
5,5_P0020,IMG_2680.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0020-qnan-n12-standard_tm.jpg
5,5_P0020,IMG_2680.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0020-qnan-n12-standard_t0.jpg
5,5_P0020,IMG_2680.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0020-qnan-n12-standard_tp.jpg
5,5_P0021,IMG_2681.MOV,tm,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0021-qnan-nnan-nan_tm.jpg
5,5_P0021,IMG_2681.MOV,t0,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0021-qnan-nnan-nan_t0.jpg
5,5_P0021,IMG_2681.MOV,tp,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0021-qnan-nnan-nan_tp.jpg
5,5_P0022,IMG_2685.MOV,tm,30.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0022-qnan-nnan-nan_tm.jpg
5,5_P0022,IMG_2685.MOV,t0,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0022-qnan-nnan-nan_t0.jpg
5,5_P0022,IMG_2685.MOV,tp,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0022-qnan-nnan-nan_tp.jpg
5,5_P0023,IMG_2687.MOV,tm,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0023-qnan-n5-skip_tm.jpg
5,5_P0023,IMG_2687.MOV,t0,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0023-qnan-n5-skip_t0.jpg
5,5_P0023,IMG_2687.MOV,tp,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\5-5-p0023-qnan-n5-skip_tp.jpg
6,6_P0001,IMG_4559.MOV,tm,50.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0001-q1-n14-skip_tm.jpg
6,6_P0001,IMG_4559.MOV,t0,52.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0001-q1-n14-skip_t0.jpg
6,6_P0001,IMG_4559.MOV,tp,54.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0001-q1-n14-skip_tp.jpg
6,6_P0002,IMG_4560.MOV,tm,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0002-qnan-nnan-nan_tm.jpg
6,6_P0002,IMG_4560.MOV,t0,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0002-qnan-nnan-nan_t0.jpg
6,6_P0002,IMG_4560.MOV,tp,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0002-qnan-nnan-nan_tp.jpg
6,6_P0003,IMG_4561.MOV,tm,52.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0003-qnan-n8-standard_tm.jpg
6,6_P0003,IMG_4561.MOV,t0,54.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0003-qnan-n8-standard_t0.jpg
6,6_P0003,IMG_4561.MOV,tp,56.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0003-qnan-n8-standard_tp.jpg
6,6_P0004,IMG_4564.MOV,tm,48.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0004-qnan-n8-skip_tm.jpg
6,6_P0004,IMG_4564.MOV,t0,50.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0004-qnan-n8-skip_t0.jpg
6,6_P0004,IMG_4564.MOV,tp,52.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0004-qnan-n8-skip_tp.jpg
6,6_P0005,IMG_4566.MOV,tm,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0005-qnan-n8-standard_tm.jpg
6,6_P0005,IMG_4566.MOV,t0,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0005-qnan-n8-standard_t0.jpg
6,6_P0005,IMG_4566.MOV,tp,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0005-qnan-n8-standard_tp.jpg
6,6_P0006,IMG_4567.MOV,tm,33.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0006-qnan-n8-skip_tm.jpg
6,6_P0006,IMG_4567.MOV,t0,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0006-qnan-n8-skip_t0.jpg
6,6_P0006,IMG_4567.MOV,tp,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0006-qnan-n8-skip_tp.jpg
6,6_P0007,IMG_4567.MOV,tm,42.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0007-qnan-nnan-nan_tm.jpg
6,6_P0007,IMG_4567.MOV,t0,44.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0007-qnan-nnan-nan_t0.jpg
6,6_P0007,IMG_4567.MOV,tp,46.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0007-qnan-nnan-nan_tp.jpg
6,6_P0008,IMG_4570_1.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0008-qnan-nnan-nan_tm.jpg
6,6_P0008,IMG_4570_1.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0008-qnan-nnan-nan_t0.jpg
6,6_P0008,IMG_4570_1.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0008-qnan-nnan-nan_tp.jpg
6,6_P0009,IMG_4571.MOV,tm,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0009-qnan-n10-skip_tm.jpg
6,6_P0009,IMG_4571.MOV,t0,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0009-qnan-n10-skip_t0.jpg
6,6_P0009,IMG_4571.MOV,tp,38.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0009-qnan-n10-skip_tp.jpg
6,6_P0010,IMG_4572.MOV,tm,53.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0010-qnan-n15-skip_tm.jpg
6,6_P0010,IMG_4572.MOV,t0,55.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0010-qnan-n15-skip_t0.jpg
6,6_P0010,IMG_4572.MOV,tp,57.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0010-qnan-n15-skip_tp.jpg
6,6_P0011,IMG_4577.MOV,tm,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0011-qnan-nnan-nan_tm.jpg
6,6_P0011,IMG_4577.MOV,t0,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0011-qnan-nnan-nan_t0.jpg
6,6_P0011,IMG_4577.MOV,tp,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0011-qnan-nnan-nan_tp.jpg
6,6_P0012,IMG_4579.MOV,tm,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0012-qnan-nnan-nan_tm.jpg
6,6_P0012,IMG_4579.MOV,t0,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0012-qnan-nnan-nan_t0.jpg
6,6_P0012,IMG_4579.MOV,tp,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0012-qnan-nnan-nan_tp.jpg
6,6_P0013,IMG_4581.MOV,tm,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0013-qnan-n11-skip_tm.jpg
6,6_P0013,IMG_4581.MOV,t0,30.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0013-qnan-n11-skip_t0.jpg
6,6_P0013,IMG_4581.MOV,tp,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0013-qnan-n11-skip_tp.jpg
6,6_P0014,IMG_4583.MOV,tm,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0014-qnan-nnan-nan_tm.jpg
6,6_P0014,IMG_4583.MOV,t0,29.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0014-qnan-nnan-nan_t0.jpg
6,6_P0014,IMG_4583.MOV,tp,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0014-qnan-nnan-nan_tp.jpg
6,6_P0015,IMG_4585.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0015-qnan-nnan-nan_tm.jpg
6,6_P0015,IMG_4585.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0015-qnan-nnan-nan_t0.jpg
6,6_P0015,IMG_4585.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0015-qnan-nnan-nan_tp.jpg
6,6_P0016,IMG_4587.MOV,tm,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0016-qnan-n12-lob_tm.jpg
6,6_P0016,IMG_4587.MOV,t0,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0016-qnan-n12-lob_t0.jpg
6,6_P0016,IMG_4587.MOV,tp,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0016-qnan-n12-lob_tp.jpg
6,6_P0017,IMG_4587.MOV,tm,52.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0017-qnan-nnan-nan_tm.jpg
6,6_P0017,IMG_4587.MOV,t0,54.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0017-qnan-nnan-nan_t0.jpg
6,6_P0017,IMG_4587.MOV,tp,56.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0017-qnan-nnan-nan_tp.jpg
6,6_P0018,IMG_4588.MOV,tm,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0018-qnan-n10-tip-deflection_tm.jpg
6,6_P0018,IMG_4588.MOV,t0,33.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0018-qnan-n10-tip-deflection_t0.jpg
6,6_P0018,IMG_4588.MOV,tp,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0018-qnan-n10-tip-deflection_tp.jpg
6,6_P0019,IMG_4590.MOV,tm,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0019-qnan-n11-tip-deflection_tm.jpg
6,6_P0019,IMG_4590.MOV,t0,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0019-qnan-n11-tip-deflection_t0.jpg
6,6_P0019,IMG_4590.MOV,tp,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0019-qnan-n11-tip-deflection_tp.jpg
6,6_P0020,IMG_4592.MOV,tm,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0020-qnan-n11-standard_tm.jpg
6,6_P0020,IMG_4592.MOV,t0,21.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0020-qnan-n11-standard_t0.jpg
6,6_P0020,IMG_4592.MOV,tp,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0020-qnan-n11-standard_tp.jpg
6,6_P0021,IMG_4594.MOV,tm,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0021-qnan-n11-standard_tm.jpg
6,6_P0021,IMG_4594.MOV,t0,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0021-qnan-n11-standard_t0.jpg
6,6_P0021,IMG_4594.MOV,tp,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0021-qnan-n11-standard_tp.jpg
6,6_P0022,IMG_4596.MOV,tm,8.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0022-qnan-nnan-nan_tm.jpg
6,6_P0022,IMG_4596.MOV,t0,10.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0022-qnan-nnan-nan_t0.jpg
6,6_P0022,IMG_4596.MOV,tp,12.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0022-qnan-nnan-nan_tp.jpg
6,6_P0023,IMG_4597.MOV,tm,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0023-qnan-nnan-nan_tm.jpg
6,6_P0023,IMG_4597.MOV,t0,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0023-qnan-nnan-nan_t0.jpg
6,6_P0023,IMG_4597.MOV,tp,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0023-qnan-nnan-nan_tp.jpg
6,6_P0024,IMG_4600.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0024-qnan-n10-backhand_tm.jpg
6,6_P0024,IMG_4600.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0024-qnan-n10-backhand_t0.jpg
6,6_P0024,IMG_4600.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0024-qnan-n10-backhand_tp.jpg
6,6_P0025,IMG_4611.MOV,tm,21.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0025-qnan-n15-standard_tm.jpg
6,6_P0025,IMG_4611.MOV,t0,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0025-qnan-n15-standard_t0.jpg
6,6_P0025,IMG_4611.MOV,tp,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0025-qnan-n15-standard_tp.jpg
6,6_P0026,IMG_4613.MOV,tm,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0026-qnan-nnan-nan_tm.jpg
6,6_P0026,IMG_4613.MOV,t0,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0026-qnan-nnan-nan_t0.jpg
6,6_P0026,IMG_4613.MOV,tp,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\6-6-p0026-qnan-nnan-nan_tp.jpg
7,7_P0001,IMG_5618.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0001-qnan-nnan-nan_tm.jpg
7,7_P0001,IMG_5618.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0001-qnan-nnan-nan_t0.jpg
7,7_P0001,IMG_5618.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0001-qnan-nnan-nan_tp.jpg
7,7_P0002,IMG_5618.MOV,tm,12.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0002-qnan-nnan-nan_tm.jpg
7,7_P0002,IMG_5618.MOV,t0,14.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0002-qnan-nnan-nan_t0.jpg
7,7_P0002,IMG_5618.MOV,tp,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0002-qnan-nnan-nan_tp.jpg
7,7_P0003,IMG_5620.MOV,tm,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0003-qnan-n3-standard_tm.jpg
7,7_P0003,IMG_5620.MOV,t0,33.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0003-qnan-n3-standard_t0.jpg
7,7_P0003,IMG_5620.MOV,tp,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0003-qnan-n3-standard_tp.jpg
7,7_P0004,IMG_5622.MOV,tm,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0004-qnan-n11-lob_tm.jpg
7,7_P0004,IMG_5622.MOV,t0,21.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0004-qnan-n11-lob_t0.jpg
7,7_P0004,IMG_5622.MOV,tp,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0004-qnan-n11-lob_tp.jpg
7,7_P0005,IMG_5623.MOV,tm,54.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0005-qnan-nnan-nan_tm.jpg
7,7_P0005,IMG_5623.MOV,t0,56.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0005-qnan-nnan-nan_t0.jpg
7,7_P0005,IMG_5623.MOV,tp,58.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0005-qnan-nnan-nan_tp.jpg
7,7_P0006,IMG_5628.MOV,tm,10.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0006-qnan-nnan-nan_tm.jpg
7,7_P0006,IMG_5628.MOV,t0,12.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0006-qnan-nnan-nan_t0.jpg
7,7_P0006,IMG_5628.MOV,tp,14.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0006-qnan-nnan-nan_tp.jpg
7,7_P0007,IMG_5632.MOV,tm,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0007-qnan-nnan-nan_tm.jpg
7,7_P0007,IMG_5632.MOV,t0,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0007-qnan-nnan-nan_t0.jpg
7,7_P0007,IMG_5632.MOV,tp,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0007-qnan-nnan-nan_tp.jpg
7,7_P0008,IMG_5634.MOV,tm,43.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0008-qnan-n2-standard_tm.jpg
7,7_P0008,IMG_5634.MOV,t0,45.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0008-qnan-n2-standard_t0.jpg
7,7_P0008,IMG_5634.MOV,tp,47.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0008-qnan-n2-standard_tp.jpg
