game_id,possession_id,video_file,context,t_s,frame_path
7,7_P0009,IMG_5635.MOV,tm,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0009-qnan-n6-standard_tm.jpg
7,7_P0009,IMG_5635.MOV,t0,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0009-qnan-n6-standard_t0.jpg
7,7_P0009,IMG_5635.MOV,tp,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0009-qnan-n6-standard_tp.jpg
7,7_P0010,IMG_5636.MOV,tm,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0010-qnan-nnan-nan_tm.jpg
7,7_P0010,IMG_5636.MOV,t0,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0010-qnan-nnan-nan_t0.jpg
7,7_P0010,IMG_5636.MOV,tp,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0010-qnan-nnan-nan_tp.jpg
7,7_P0011,IMG_5638.MOV,tm,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0011-qnan-nnan-nan_tm.jpg
7,7_P0011,IMG_5638.MOV,t0,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0011-qnan-nnan-nan_t0.jpg
7,7_P0011,IMG_5638.MOV,tp,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0011-qnan-nnan-nan_tp.jpg
7,7_P0012,IMG_5638.MOV,tm,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0012-qnan-nnan-nan_tm.jpg
7,7_P0012,IMG_5638.MOV,t0,33.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0012-qnan-nnan-nan_t0.jpg
7,7_P0012,IMG_5638.MOV,tp,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0012-qnan-nnan-nan_tp.jpg
7,7_P0013,IMG_5645.MOV,tm,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0013-qnan-n8-standard_tm.jpg
7,7_P0013,IMG_5645.MOV,t0,29.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0013-qnan-n8-standard_t0.jpg
7,7_P0013,IMG_5645.MOV,tp,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0013-qnan-n8-standard_tp.jpg
7,7_P0014,IMG_5652.MOV,tm,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0014-qnan-n2-standard_tm.jpg
7,7_P0014,IMG_5652.MOV,t0,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0014-qnan-n2-standard_t0.jpg
7,7_P0014,IMG_5652.MOV,tp,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0014-qnan-n2-standard_tp.jpg
7,7_P0015,IMG_5652.MOV,tm,43.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0015-qnan-n2-standard_tm.jpg
7,7_P0015,IMG_5652.MOV,t0,45.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0015-qnan-n2-standard_t0.jpg
7,7_P0015,IMG_5652.MOV,tp,47.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0015-qnan-n2-standard_tp.jpg
7,7_P0016,IMG_5656.MOV,tm,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0016-qnan-n3-lob_tm.jpg
7,7_P0016,IMG_5656.MOV,t0,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0016-qnan-n3-lob_t0.jpg
7,7_P0016,IMG_5656.MOV,tp,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0016-qnan-n3-lob_tp.jpg
7,7_P0017,IMG_5658.MOV,tm,21.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0017-qnan-n10-skip_tm.jpg
7,7_P0017,IMG_5658.MOV,t0,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0017-qnan-n10-skip_t0.jpg
7,7_P0017,IMG_5658.MOV,tp,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0017-qnan-n10-skip_tp.jpg
7,7_P0018,IMG_5659.MOV,tm,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0018-qnan-nnan-nan_tm.jpg
7,7_P0018,IMG_5659.MOV,t0,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0018-qnan-nnan-nan_t0.jpg
7,7_P0018,IMG_5659.MOV,tp,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0018-qnan-nnan-nan_tp.jpg
7,7_P0019,IMG_5660.MOV,tm,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0019-qnan-n10-standard_tm.jpg
7,7_P0019,IMG_5660.MOV,t0,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0019-qnan-n10-standard_t0.jpg
7,7_P0019,IMG_5660.MOV,tp,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0019-qnan-n10-standard_tp.jpg
7,7_P0020,IMG_5662.MOV,tm,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0020-qnan-nnan-nan_tm.jpg
7,7_P0020,IMG_5662.MOV,t0,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0020-qnan-nnan-nan_t0.jpg
7,7_P0020,IMG_5662.MOV,tp,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0020-qnan-nnan-nan_tp.jpg
7,7_P0021,IMG_5662.MOV,tm,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0021-qnan-n11-standard_tm.jpg
7,7_P0021,IMG_5662.MOV,t0,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0021-qnan-n11-standard_t0.jpg
7,7_P0021,IMG_5662.MOV,tp,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0021-qnan-n11-standard_tp.jpg
7,7_P0022,IMG_5667.MOV,tm,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0022-qnan-n10-skip_tm.jpg
7,7_P0022,IMG_5667.MOV,t0,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0022-qnan-n10-skip_t0.jpg
7,7_P0022,IMG_5667.MOV,tp,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0022-qnan-n10-skip_tp.jpg
7,7_P0023,IMG_5669.MOV,tm,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0023-qnan-n10-backhand_tm.jpg
7,7_P0023,IMG_5669.MOV,t0,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0023-qnan-n10-backhand_t0.jpg
7,7_P0023,IMG_5669.MOV,tp,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0023-qnan-n10-backhand_tp.jpg
7,7_P0024,IMG_5671.MOV,tm,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0024-qnan-n11-standard_tm.jpg
7,7_P0024,IMG_5671.MOV,t0,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0024-qnan-n11-standard_t0.jpg
7,7_P0024,IMG_5671.MOV,tp,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0024-qnan-n11-standard_tp.jpg
7,7_P0025,IMG_5673.MOV,tm,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0025-qnan-n10-punch-volley_tm.jpg
7,7_P0025,IMG_5673.MOV,t0,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0025-qnan-n10-punch-volley_t0.jpg
7,7_P0025,IMG_5673.MOV,tp,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0025-qnan-n10-punch-volley_tp.jpg
7,7_P0026,IMG_5675.MOV,tm,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0026-qnan-n2-skip_tm.jpg
7,7_P0026,IMG_5675.MOV,t0,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0026-qnan-n2-skip_t0.jpg
7,7_P0026,IMG_5675.MOV,tp,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0026-qnan-n2-skip_tp.jpg
7,7_P0027,IMG_5676.MOV,tm,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0027-qnan-n6-standard_tm.jpg
7,7_P0027,IMG_5676.MOV,t0,29.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0027-qnan-n6-standard_t0.jpg
7,7_P0027,IMG_5676.MOV,tp,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0027-qnan-n6-standard_tp.jpg
7,7_P0028,IMG_5678.MOV,tm,2.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0028-qnan-n2-standard_tm.jpg
7,7_P0028,IMG_5678.MOV,t0,4.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0028-qnan-n2-standard_t0.jpg
7,7_P0028,IMG_5678.MOV,tp,6.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0028-qnan-n2-standard_tp.jpg
7,7_P0029,IMG_5680.MOV,tm,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0029-qnan-n10-standard_tm.jpg
7,7_P0029,IMG_5680.MOV,t0,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0029-qnan-n10-standard_t0.jpg
7,7_P0029,IMG_5680.MOV,tp,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0029-qnan-n10-standard_tp.jpg
7,7_P0030,IMG_5682.MOV,tm,0.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0030-qnan-n11-standard_tm.jpg
7,7_P0030,IMG_5682.MOV,t0,2.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0030-qnan-n11-standard_t0.jpg
7,7_P0030,IMG_5682.MOV,tp,4.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0030-qnan-n11-standard_tp.jpg
7,7_P0031,IMG_5684.MOV,tm,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0031-qnan-n7-skip_tm.jpg
7,7_P0031,IMG_5684.MOV,t0,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0031-qnan-n7-skip_t0.jpg
7,7_P0031,IMG_5684.MOV,tp,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0031-qnan-n7-skip_tp.jpg
7,7_P0032,IMG_5686.MOV,tm,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0032-qnan-n15-skip_tm.jpg
7,7_P0032,IMG_5686.MOV,t0,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0032-qnan-n15-skip_t0.jpg
7,7_P0032,IMG_5686.MOV,tp,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\7-7-p0032-qnan-n15-skip_tp.jpg
8,8_P0001,IMG_3689.MOV,tm,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0001-q1-n2-standard_tm.jpg
8,8_P0001,IMG_3689.MOV,t0,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0001-q1-n2-standard_t0.jpg
8,8_P0001,IMG_3689.MOV,tp,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0001-q1-n2-standard_tp.jpg
8,8_P0002,IMG_3692.MOV,tm,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0002-q1-n13-standard_tm.jpg
8,8_P0002,IMG_3692.MOV,t0,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0002-q1-n13-standard_t0.jpg
8,8_P0002,IMG_3692.MOV,tp,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0002-q1-n13-standard_tp.jpg
8,8_P0003,IMG_3694.MOV,tm,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0003-q1-n2-standard_tm.jpg
8,8_P0003,IMG_3694.MOV,t0,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0003-q1-n2-standard_t0.jpg
8,8_P0003,IMG_3694.MOV,tp,29.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0003-q1-n2-standard_tp.jpg
8,8_P0004,IMG_3695.MOV,tm,46.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0004-q1-n10-standard_tm.jpg
8,8_P0004,IMG_3695.MOV,t0,48.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0004-q1-n10-standard_t0.jpg
8,8_P0004,IMG_3695.MOV,tp,50.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0004-q1-n10-standard_tp.jpg
8,8_P0005,IMG_3696.MOV,tm,49.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0005-q1-n15-standard_tm.jpg
8,8_P0005,IMG_3696.MOV,t0,51.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0005-q1-n15-standard_t0.jpg
8,8_P0005,IMG_3696.MOV,tp,53.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0005-q1-n15-standard_tp.jpg
8,8_P0006,IMG_3697.MOV,tm,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0006-q1-n4-skip_tm.jpg
8,8_P0006,IMG_3697.MOV,t0,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0006-q1-n4-skip_t0.jpg
8,8_P0006,IMG_3697.MOV,tp,38.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0006-q1-n4-skip_tp.jpg
8,8_P0007,IMG_3698.MOV,tm,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0007-q1-n4-standard_tm.jpg
8,8_P0007,IMG_3698.MOV,t0,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0007-q1-n4-standard_t0.jpg
8,8_P0007,IMG_3698.MOV,tp,38.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0007-q1-n4-standard_tp.jpg
8,8_P0008,IMG_3700.MOV,tm,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0008-q2-n4-standard_tm.jpg
8,8_P0008,IMG_3700.MOV,t0,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0008-q2-n4-standard_t0.jpg
8,8_P0008,IMG_3700.MOV,tp,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0008-q2-n4-standard_tp.jpg
8,8_P0009,IMG_3702.MOV,tm,38.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0009-q2-n4-standard_tm.jpg
8,8_P0009,IMG_3702.MOV,t0,40.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0009-q2-n4-standard_t0.jpg
8,8_P0009,IMG_3702.MOV,tp,42.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0009-q2-n4-standard_tp.jpg
8,8_P0010,IMG_3704.MOV,tm,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0010-q2-n15-standard_tm.jpg
8,8_P0010,IMG_3704.MOV,t0,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0010-q2-n15-standard_t0.jpg
8,8_P0010,IMG_3704.MOV,tp,21.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0010-q2-n15-standard_tp.jpg
8,8_P0011,IMG_3706.MOV,tm,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0011-q2-n4-standard_tm.jpg
8,8_P0011,IMG_3706.MOV,t0,41.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0011-q2-n4-standard_t0.jpg
8,8_P0011,IMG_3706.MOV,tp,43.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0011-q2-n4-standard_tp.jpg
8,8_P0012,IMG_3707.MOV,tm,57.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0012-q2-n8-standard_tm.jpg
8,8_P0012,IMG_3707.MOV,t0,59.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0012-q2-n8-standard_t0.jpg
8,8_P0012,IMG_3707.MOV,tp,61.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0012-q2-n8-standard_tp.jpg
8,8_P0013,IMG_3709.MOV,tm,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0013-q2-n22-lob_tm.jpg
8,8_P0013,IMG_3709.MOV,t0,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0013-q2-n22-lob_t0.jpg
8,8_P0013,IMG_3709.MOV,tp,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0013-q2-n22-lob_tp.jpg
8,8_P0014,IMG_3713.MOV,tm,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0014-q3-n20-standard_tm.jpg
8,8_P0014,IMG_3713.MOV,t0,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0014-q3-n20-standard_t0.jpg
8,8_P0014,IMG_3713.MOV,tp,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0014-q3-n20-standard_tp.jpg
8,8_P0015,IMG_3714.MOV,tm,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0015-q3-n8-skip_tm.jpg
8,8_P0015,IMG_3714.MOV,t0,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0015-q3-n8-skip_t0.jpg
8,8_P0015,IMG_3714.MOV,tp,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0015-q3-n8-skip_tp.jpg
8,8_P0016,IMG_3716.MOV,tm,21.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0016-q3-n20-standard_tm.jpg
8,8_P0016,IMG_3716.MOV,t0,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0016-q3-n20-standard_t0.jpg
8,8_P0016,IMG_3716.MOV,tp,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0016-q3-n20-standard_tp.jpg
8,8_P0017,IMG_3717.MOV,tm,52.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0017-q3-n5-lob_tm.jpg
8,8_P0017,IMG_3717.MOV,t0,54.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0017-q3-n5-lob_t0.jpg
8,8_P0017,IMG_3717.MOV,tp,56.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0017-q3-n5-lob_tp.jpg
8,8_P0018,IMG_3719.MOV,tm,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0018-q3-n5-standard_tm.jpg
8,8_P0018,IMG_3719.MOV,t0,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0018-q3-n5-standard_t0.jpg
8,8_P0018,IMG_3719.MOV,tp,29.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0018-q3-n5-standard_tp.jpg
8,8_P0019,IMG_3726.MOV,tm,10.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0019-q4-n16-standard_tm.jpg
8,8_P0019,IMG_3726.MOV,t0,12.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0019-q4-n16-standard_t0.jpg
8,8_P0019,IMG_3726.MOV,tp,14.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0019-q4-n16-standard_tp.jpg
8,8_P0020,IMG_3730.MOV,tm,1.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0020-q4-n15-standard_tm.jpg
8,8_P0020,IMG_3730.MOV,t0,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0020-q4-n15-standard_t0.jpg
8,8_P0020,IMG_3730.MOV,tp,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0020-q4-n15-standard_tp.jpg
8,8_P0021,IMG_3731.MOV,tm,29.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0021-q4-n13-standard_tm.jpg
8,8_P0021,IMG_3731.MOV,t0,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0021-q4-n13-standard_t0.jpg
8,8_P0021,IMG_3731.MOV,tp,33.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0021-q4-n13-standard_tp.jpg
8,8_P0022,IMG_3733.MOV,tm,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0022-q4-n10-standard_tm.jpg
8,8_P0022,IMG_3733.MOV,t0,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0022-q4-n10-standard_t0.jpg
8,8_P0022,IMG_3733.MOV,tp,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0022-q4-n10-standard_tp.jpg
8,8_P0023,IMG_3734.MOV,tm,42.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0023-q4-n8-lob_tm.jpg
8,8_P0023,IMG_3734.MOV,t0,44.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0023-q4-n8-lob_t0.jpg
8,8_P0023,IMG_3734.MOV,tp,46.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\8-8-p0023-q4-n8-lob_tp.jpg
9,9_P0001,IMG_1525.MOV,tm,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0001-qnan-n5-standard_tm.jpg
9,9_P0001,IMG_1525.MOV,t0,24.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0001-qnan-n5-standard_t0.jpg
9,9_P0001,IMG_1525.MOV,tp,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0001-qnan-n5-standard_tp.jpg
9,9_P0002,IMG_1531.MOV,tm,43.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0002-qnan-n5-skip_tm.jpg
9,9_P0002,IMG_1531.MOV,t0,45.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0002-qnan-n5-skip_t0.jpg
9,9_P0002,IMG_1531.MOV,tp,47.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0002-qnan-n5-skip_tp.jpg
9,9_P0003,IMG_1540.MOV,tm,4.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0003-qnan-n15-standard_tm.jpg
9,9_P0003,IMG_1540.MOV,t0,6.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0003-qnan-n15-standard_t0.jpg
9,9_P0003,IMG_1540.MOV,tp,8.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0003-qnan-n15-standard_tp.jpg
9,9_P0004,IMG_1543.MOV,tm,68.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0004-qnan-n14-standard_tm.jpg
9,9_P0004,IMG_1543.MOV,t0,70.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0004-qnan-n14-standard_t0.jpg
9,9_P0004,IMG_1543.MOV,tp,72.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0004-qnan-n14-standard_tp.jpg
9,9_P0005,IMG_1552.MOV,tm,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0005-qnan-n15-standard_tm.jpg
9,9_P0005,IMG_1552.MOV,t0,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0005-qnan-n15-standard_t0.jpg
9,9_P0005,IMG_1552.MOV,tp,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\9-9-p0005-qnan-n15-standard_tp.jpg
